Date;Close;High;Low;Open;Volume
2020-10-22 04:00:00;597,76;602,06;591,82;601,33;3533200
2020-10-23 04:00:00;605,63;607,91;600,51;603,52;4116500
2020-10-26 04:00:00;595,93;596,03;583,86;588,44;7416800
2020-10-27 04:00:00;588,62;589,44;582,49;582,86;4656500
2020-10-28 04:00:00;568,59;574,17;564,2;566,4;7712300
2020-10-29 04:00:00;564,75;582,58;562,74;578,1;7543400
2020-10-30 04:00:00;575,73;580,11;568,59;577,74;7339900
2020-11-02 05:00:00;586,42;599,04;584,87;596,94;7934200
2020-11-03 05:00:00;604,07;609,38;599,96;606,27;8892100
2020-11-04 05:00:00;603,43;607,27;590,45;595,93;11097300
2020-11-05 05:00:00;609,65;624,92;609,19;620,26;8853700
2020-11-06 05:00:00;623,82;627,39;619,25;621,81;6075700
2020-11-09 05:00:00;651,62;662,14;634,89;635,8;16434200
2020-11-10 05:00:00;638,46;644,76;637,63;643,3;9825300
2020-11-11 05:00:00;643,76;643,76;629,4;633,7;6417700
2020-11-12 05:00:00;630,87;631,32;616,33;620,35;5526600
2020-11-13 05:00:00;625,01;632,88;624,83;631,05;5538600
2020-11-16 05:00:00;641,2;644,31;636,26;643,48;5482100
2020-11-17 05:00:00;639,46;642,57;632,97;641,11;6946900
2020-11-18 05:00:00;643,21;645,13;635,53;635,8;4621500
2020-11-19 05:00:00;634,16;639,46;629,13;638,46;3732700
2020-11-20 05:00:00;638,27;640,83;635,07;637,91;4429000
2020-11-23 05:00:00;642,94;647,14;640,28;643,21;4479500
2020-11-24 05:00:00;649,15;661,13;648,42;659,21;6137200
2020-11-25 05:00:00;658,02;658,3;651,17;652,35;3945100
2020-11-27 05:00:00;655,28;658,12;652,63;655,74;2297300
2020-11-30 05:00:00;654,82;655,37;645,68;649,15;4956700
2020-12-01 05:00:00;660,22;661,41;653,27;656,29;5237100
2020-12-02 05:00:00;654,27;656,56;646,69;647,87;5389800
2020-12-03 05:00:00;649,7;651,9;641,93;643,39;5735100
2020-12-04 05:00:00;646,14;656,47;645,95;656,38;5769200
2020-12-07 05:00:00;655,92;657,84;649,79;652,08;4004400
2020-12-08 05:00:00;648,51;657,29;648,24;655,74;3523300
2020-12-09 05:00:00;658,3;659,58;649,89;656,1;6758900
2020-12-10 05:00:00;652,63;657,66;649,89;652,08;3578300
2020-12-11 05:00:00;647,69;651,35;643,48;648,33;3425800
2020-12-14 05:00:00;654,0;655,01;639,83;640,1;5113200
2020-12-15 05:00:00;646,23;653,36;644,58;651,71;4010700
2020-12-16 05:00:00;653,18;654,09;647,14;649,89;4069600
